time (s)	coil I (A)	last det (V)	int current (uC)
6272.612832	1.057064	0.680991	462.994110
6272.613700	1.524734	0.680991	1786.463135
6272.614749	1.515765	0.680991	3376.500977
6272.615724	1.473131	0.680991	4812.803711
6272.616661	1.433225	0.680991	6155.735840
6272.617536	0.895525	0.680991	6939.320312
6272.618609	0.101572	0.680991	7048.307129
6272.619490	0.094812	0.680991	7131.836426
6272.620372	0.094926	0.680991	7215.560547
6272.621232	0.094977	0.680991	7297.240723
6272.622288	0.094885	0.680991	7397.439453
6272.623186	0.094904	0.680991	7482.663086
6272.624064	0.094918	0.680991	7566.001465
6272.625058	0.094951	0.680991	7660.382812
6272.625981	0.094882	0.680991	7747.958496
6272.626902	0.094911	0.680991	7835.371582
6273.615354	1.090426	0.676205	511.409790
6273.616247	1.528008	0.676205	1875.920654
6273.617130	1.519896	0.676205	3217.989014
6273.618099	1.478412	0.676205	4650.570312
6273.619075	1.435657	0.676205	6051.771484
6273.620009	0.925840	0.676205	6916.505859
6273.620868	0.114965	0.676205	7015.260254
6273.621900	0.094885	0.676205	7113.181641
6273.622788	0.094834	0.676205	7197.394043
6273.623665	0.094911	0.676205	7280.630859
6273.624576	0.094907	0.676205	7367.091309
6273.625587	0.094904	0.676205	7463.038574
6273.626480	0.094929	0.676205	7547.810547
6273.627362	0.094951	0.676205	7631.557617
6273.628350	0.095032	0.676205	7725.449219
6273.629269	0.094882	0.676205	7812.645508
6274.614200	1.020846	0.681841	428.755280
6274.615165	1.524192	0.681841	1899.600342
6274.616068	1.518402	0.681841	3270.717285
6274.616980	1.479023	0.681841	4619.586914
6274.617863	1.440608	0.681841	5891.643555
6274.618820	1.020450	0.681841	6868.214844
6274.619766	0.119110	0.681841	6980.893066
6274.620691	0.094849	0.681841	7068.627930
6274.621554	0.094849	0.681841	7150.482422
6274.622523	0.094944	0.681841	7242.482910
6274.623456	0.094933	0.681841	7331.055176
6274.624313	0.094940	0.681841	7412.418945
6274.625301	0.094937	0.681841	7506.216309
6274.626214	0.094918	0.681841	7592.876465
6274.627127	0.094878	0.681841	7679.500000
6274.628004	0.094900	0.681841	7762.727051
6275.668929	1.046367	0.608924	447.845184
6275.669900	1.528616	0.608924	1932.131104
6275.670831	1.516879	0.608924	3344.345215
6275.671712	1.478591	0.608924	4646.984375
6275.672623	1.438619	0.608924	5957.566406
6275.673588	0.961022	0.608924	6884.952148
6275.674509	0.113851	0.608924	6989.809082
6275.675383	0.094874	0.608924	7072.729004
6275.676333	0.094922	0.608924	7162.904785
6275.677270	0.094948	0.608924	7251.870605
6275.678181	0.094896	0.608924	7338.321289
6275.679040	0.094944	0.608924	7419.877930
6275.680011	0.094915	0.608924	7512.040039
6275.680948	0.094911	0.608924	7600.971680
6275.681840	0.094874	0.608924	7685.599609
6275.682770	0.094871	0.608924	7773.829102
6276.630966	1.021644	0.647230	429.090637
6276.631930	1.528290	0.647230	1902.362061
6276.632831	1.517988	0.647230	3270.069336
6276.633755	1.478529	0.647230	4636.230469
6276.634629	1.439517	0.647230	5894.368164
6276.635634	0.968899	0.647230	6868.111816
6276.636558	0.114247	0.647230	6973.675781
6276.637432	0.094783	0.647230	7056.516113
6276.638355	0.094893	0.647230	7144.102051
6276.639303	0.094852	0.647230	7234.021973
6276.640212	0.094860	0.647230	7320.249512
6276.641082	0.094940	0.647230	7402.847656
6276.642017	0.094856	0.647230	7491.538086
6276.642975	0.094838	0.647230	7582.392578
6276.643898	0.094834	0.647230	7669.924316
6276.644759	0.094849	0.647230	7751.588867
6277.699575	1.103071	0.676568	533.886536
6277.700524	1.530535	0.676568	1986.364014
6277.701447	1.515714	0.676568	3385.368164
6277.702330	1.476178	0.676568	4688.833008
6277.703302	1.435290	0.676568	6083.935547
6277.704265	0.865499	0.676568	6917.411133
6277.705154	0.106296	0.676568	7011.908691
6277.706068	0.094841	0.676568	7098.593750
6277.707000	0.094904	0.676568	7187.043945
6277.707935	0.094915	0.676568	7275.789062
6277.708809	0.094915	0.676568	7358.744141
6277.709737	0.094852	0.676568	7446.767090
6277.710672	0.094827	0.676568	7535.430176
6277.711592	0.094845	0.676568	7622.687500
6277.712463	0.094878	0.676568	7705.326172
6277.713424	0.094841	0.676568	7796.468750
6278.658553	1.056156	0.640039	512.235657
6278.659495	1.529183	0.640039	1952.726318
6278.660409	1.516333	0.640039	3338.654785
6278.661293	1.477683	0.640039	4644.926758
6278.662307	1.434342	0.640039	6099.349609
6278.663249	0.843223	0.640039	6893.665527
6278.664157	0.105084	0.640039	6989.082031
6278.665037	0.094841	0.640039	7072.542480
6278.665995	0.094926	0.640039	7163.480957
6278.666940	0.094889	0.640039	7253.150879
6278.667826	0.094944	0.640039	7337.270996
6278.668737	0.094885	0.640039	7423.711426
6278.669656	0.094896	0.640039	7510.920898
6278.670596	0.094944	0.640039	7600.167969
6278.671481	0.094955	0.640039	7684.203125
6278.672402	0.094893	0.640039	7771.599121
6279.721912	1.039797	0.742637	437.754730
6279.722892	1.528392	0.742637	1935.579224
6279.723837	1.516142	0.742637	3368.333984
6279.724715	1.477617	0.742637	4665.681641
6279.725650	1.437627	0.742637	6009.862793
6279.726590	0.939185	0.742637	6892.696289
6279.727520	0.110819	0.742637	6995.757812
6279.728394	0.094834	0.742637	7078.642578
6279.729347	0.094852	0.742637	7169.036621
6279.730264	0.094907	0.742637	7256.066406
6279.731180	0.094940	0.742637	7343.031738
6279.732041	0.094867	0.742637	7424.712402
6279.733006	0.094830	0.742637	7516.223633
6279.733933	0.094915	0.742637	7604.209473
6279.734797	0.094915	0.742637	7686.215820
6279.735759	0.094911	0.742637	7777.520020
6280.690123	1.040083	0.722394	452.436066
6280.690996	1.523646	0.722394	1782.579224
6280.691970	1.518856	0.722394	3261.945312
6280.692896	1.478295	0.722394	4630.846191
